userid,score,City,Gender,Age,Objects,Balance,Products,estimated_salary
15775514,468,Ростов Великий,М,29,1,111681.98,2,195711.16
15761179,539,Ярославль,М,39,3,,2,36692.17
15712775,509,Рыбинск,Ж,25,3,108738.71,2,106920.57
15816528,662,Ярославль,Ж,32,4,133950.37,1,48725.68
15656522,818,Рыбинск,М,26,4,,2,167036.94
15768768,608,Ярославль,М,33,9,89968.69,1,68777.26
15705988,850,Рыбинск,Ж,32,9,,2,18924.92
15636518,816,Ростов Великий,Ж,38,5,130878.75,3,71905.77
15676019,536,Ярославль,М,35,8,,2,64833.28
15791903,753,Ярославль,М,35,3,,2,184843.77
15802034,631,Рыбинск,М,27,10,134169.62,1,176730.02
15726361,703,Ярославль,М,37,1,149762.08,1,20629.4
15678103,774,Ярославль,М,26,2,93844.69,1,28415.36
15724441,785,Ярославль,М,28,8,,2,77231.27
15645892,571,Ярославль,Ж,33,1,,2,102750.7
15634722,621,Ростов Великий,М,46,6,141078.37,1,34580.8
15841624,605,Ростов Великий,Ж,31,1,117992.59,1,183598.77
15852458,611,Ярославль,Ж,40,8,100812.33,2,147358.27
15720274,569,Ярославль,М,38,7,,1,108469.2
15840472,658,Ярославль,М,29,4,80262.6,1,20612.82
15738321,788,Рыбинск,М,34,6,156478.62,1,181196.76
15787134,525,Ярославль,Ж,23,5,,2,160249.1
15793394,798,Ярославль,М,37,8,,3,110783.28
15620922,486,Ростов Великий,М,37,9,115217.99,2,144995.33
15719255,615,Рыбинск,М,61,9,,2,150227.85
15680690,730,Ярославль,Ж,35,0,155470.55,1,53718.28
15801375,641,Ярославль,М,37,7,,2,75248.3
15656508,542,Ярославль,М,39,3,135096.77,1,14353.43
15774480,692,Ярославль,М,30,2,,2,130486.57
15850445,714,Ростов Великий,Ж,55,9,180075.22,1,100127.71
15757425,591,Рыбинск,М,29,1,97541.24,1,196356.17
15741741,710,Ярославль,Ж,41,2,156067.05,1,9983.88
15666906,639,Ярославль,Ж,38,4,81550.94,2,118974.77
15768415,531,Ярославль,Ж,47,6,,1,194998.34
15628601,673,Ярославль,Ж,38,2,170061.92,2,134901.34
15846992,765,Ростов Великий,М,36,8,92310.54,2,72924.56
15705139,622,Ярославль,Ж,32,6,169089.38,2,101057.95
15776352,806,Ярославль,М,40,5,80613.93,1,142838.64
15634731,757,Ростов Великий,М,26,8,121581.56,2,127059.04
15719756,570,Ярославль,Ж,58,8,,1,116503.92
15770424,555,Рыбинск,М,32,4,,2,54405.79
15758677,692,Ярославль,М,54,5,,2,88721.84
15757221,774,Ярославль,М,60,5,85891.55,1,74135.48
15772795,638,Рыбинск,М,44,9,77637.35,2,111346.22
15758263,543,Рыбинск,Ж,41,4,,1,194902.16
15619359,584,Ярославль,М,31,5,,2,31474.27
15848301,691,Ростов Великий,М,30,7,116927.89,1,21198.39
15720043,684,Ростов Великий,Ж,40,6,137326.65,1,186976.6
15816626,733,Ярославль,М,22,5,,2,117202.19
15641619,599,Рыбинск,Ж,37,2,,2,143739.29
15611242,524,Ростов Великий,Ж,31,10,67238.98,2,161811.23
15803779,632,Ростов Великий,Ж,38,6,86569.76,2,98090.91
15824972,735,Рыбинск,М,34,5,,2,71095.41
15636337,734,Ярославль,М,34,6,133598.4,1,13107.24
15724784,605,Ярославль,Ж,51,3,136188.78,1,67110.59
15789638,793,Рыбинск,М,38,9,,2,88225.02
15794817,468,Ярославль,Ж,56,10,,3,62256.87
15824043,779,Ростов Великий,М,37,7,120092.52,2,135925.72
15818648,698,Ярославль,М,48,4,101238.24,2,177815.87
15788153,707,Ярославль,М,58,6,89685.92,1,126471.13
15713992,850,Ярославль,Ж,35,1,211774.31,1,188574.12
15696283,850,Ярославль,М,56,7,131317.48,1,119175.45
15638502,527,Рыбинск,М,37,5,93722.73,2,139093.73
15785094,696,Ростов Великий,М,32,8,101160.99,1,115916.55
15806010,661,Ярославль,М,48,3,120320.54,1,96463.25
15828799,776,Ярославль,Ж,31,2,,2,112349.51
15642994,701,Ярославль,М,43,2,,2,165303.79
15616054,610,Ярославль,М,26,8,,2,166031.08
15696585,572,Ростов Великий,Ж,48,3,152827.99,1,38411.79
15737008,673,Ярославль,М,30,1,64097.75,1,77783.35
15778848,519,Рыбинск,Ж,57,2,119035.35,2,29871.79
15792587,702,Рыбинск,Ж,26,4,135219.57,1,59747.63
15706214,729,Ярославль,М,32,6,93694.42,1,79919.13
15635036,543,Рыбинск,М,35,10,59408.63,1,76773.53
15610568,550,Ярославль,Ж,40,7,114354.95,1,54018.93
15819516,608,Ярославль,М,59,1,,1,70649.64
15635582,639,Ростов Великий,М,35,10,128173.9,2,59093.39
15782539,686,Рыбинск,М,34,9,,2,127569.8
15836878,564,Ростов Великий,Ж,62,5,114931.35,3,18260.98
15805465,745,Ростов Великий,Ж,28,1,111071.36,1,73275.96
15710632,833,Ярославль,М,37,8,151226.18,2,136129.49
15669314,622,Ярославль,М,26,9,,2,153237.59
15818959,597,Ярославль,Ж,42,4,64740.12,1,106841.12
15748689,721,Рыбинск,М,51,0,169312.13,1,109078.35
15845329,504,Ярославль,Ж,49,7,,3,87822.14
15658193,842,Рыбинск,Ж,44,2,112652.08,2,126644.98
15751652,587,Ярославль,М,38,0,,2,47414.15
15762923,479,Ростов Великий,Ж,30,7,143964.36,2,41879.99
15638176,508,Ярославль,М,49,7,122451.46,2,75808.1
15643387,749,Ярославль,М,24,1,,3,47911.03
15792877,721,Ростов Великий,Ж,36,3,65253.07,2,28737.78
15700020,674,Ростов Великий,М,47,6,106901.94,1,2079.2
15805799,685,Рыбинск,Ж,25,10,128509.63,1,121562.33
15752060,417,Ярославль,М,34,7,,2,55003.79
15754045,574,Ростов Великий,М,33,3,129834.67,1,193131.42
15818054,590,Рыбинск,Ж,51,3,154962.99,3,191932.27
15748251,587,Ростов Великий,М,40,5,138241.9,2,159418.1
15677580,598,Ростов Великий,М,41,3,91536.93,1,191468.78
15759782,741,Рыбинск,М,53,3,,2,38913.68
15614552,850,Рыбинск,Ж,70,5,,1,705.18
15712816,584,Ростов Великий,Ж,29,7,105204.01,1,138490.03
15843176,650,Рыбинск,М,61,1,152968.73,1,82970.69
15708414,607,Рыбинск,М,36,8,158261.68,1,76744.72
15708692,509,Ярославль,Ж,46,1,,1,71244.59
15830862,689,Рыбинск,Ж,38,6,121021.05,1,12182.15
15854509,543,Ярославль,М,36,4,,2,141210.5
15694410,438,Рыбинск,Ж,54,2,,1,191763.07
15732350,687,Рыбинск,Ж,63,1,137715.66,1,37938.74
15838300,737,Ростов Великий,М,31,5,121192.22,2,74890.58
15749383,761,Ярославль,М,31,7,,3,166698.18
15771241,601,Ярославль,М,44,1,100486.18,2,62678.53
15772812,651,Ярославль,М,45,1,,1,67740.08
15664739,745,Ярославль,М,35,9,92566.53,2,161519.77
15650048,648,Рыбинск,Ж,49,10,,2,159835.78
15687489,848,Рыбинск,М,40,3,110929.96,1,30876.84
15696356,546,Ярославль,Ж,27,8,,2,14858.1
15804722,439,Рыбинск,Ж,32,3,138901.61,1,75685.97
15676658,755,Ярославль,М,30,4,123217.66,2,144183.1
15777410,593,Ярославль,Ж,41,6,,1,65170.66
15700768,701,Ярославль,М,39,2,,2,82526.92
15735407,701,Рыбинск,М,36,8,,2,169161.46
15780477,607,Рыбинск,Ж,33,2,108431.87,2,109291.39
15619088,586,Рыбинск,Ж,57,3,,2,6057.81
15796455,547,Ростов Великий,Ж,30,9,72392.41,1,77077.14
15846425,647,Ростов Великий,Ж,51,1,119741.77,2,54954.51
15760793,760,Ярославль,Ж,51,2,100946.71,1,179614.8
15764746,621,Рыбинск,М,53,9,170491.84,1,35588.07
15723734,725,Ярославль,М,44,5,,1,117356.14
15657518,526,Ярославль,М,36,1,,1,160696.72
15633783,519,Рыбинск,Ж,47,6,157296.02,2,147278.43
15831027,713,Ростов Великий,Ж,38,7,144606.22,1,56594.36
15646780,700,Ярославль,М,38,8,134811.3,1,1299.75
15722323,666,Ярославль,Ж,34,9,115897.12,1,25095.03
15817889,630,Рыбинск,М,32,4,82034.0,1,146326.45
15646661,779,Рыбинск,Ж,26,4,174318.13,2,38296.21
15723706,611,Ростов Великий,Ж,41,2,114206.84,1,164061.6
15739919,685,Рыбинск,М,43,9,,2,107811.28
15610182,646,Ростов Великий,М,39,9,111574.41,1,30838.51
15680212,683,Ростов Великий,Ж,57,5,162448.69,1,9221.78
15757675,484,Ростов Великий,Ж,34,4,148249.54,1,33738.27
15726239,601,Ярославль,Ж,43,8,,3,110916.15
15688305,762,Рыбинск,Ж,26,7,123709.46,2,169654.57
15825305,687,Ярославль,Ж,72,9,,1,69829.4
15635123,566,Ярославль,М,30,5,,1,54926.51
15652022,702,Ярославль,М,37,10,150525.8,1,94728.49
15856771,601,Ярославль,М,29,9,,1,80393.27
15703985,699,Ярославль,М,53,4,,2,111307.98
15671853,584,Ярославль,М,28,10,,2,19834.32
15649906,699,Ярославль,М,35,5,,2,78397.24
15629321,698,Ростов Великий,Ж,51,2,111018.98,1,86410.28
15729347,495,Ярославль,М,30,10,129755.99,1,172749.65
15645939,650,Ярославль,Ж,27,6,,2,1002.39
15662593,605,Ярославль,Ж,64,2,129555.7,1,13601.79
15847798,667,Рыбинск,М,38,1,87202.38,1,77866.91
15703007,688,Ростов Великий,М,26,8,146133.39,1,175296.76
15788031,727,Рыбинск,Ж,31,0,,1,121751.04
15762088,754,Рыбинск,М,39,6,170184.99,2,89593.26
15809311,612,Ростов Великий,Ж,62,8,140745.33,1,193437.89
15637330,546,Рыбинск,М,42,7,139070.51,1,86945.0
15688897,673,Рыбинск,Ж,37,8,,2,183318.79
15725321,593,Ярославль,М,35,9,114193.24,1,71154.1
15645870,656,Рыбинск,Ж,40,10,167878.5,1,151887.16
15679180,535,Ростов Великий,Ж,53,5,141616.55,2,75888.65
15816192,678,Ростов Великий,М,36,3,145747.67,2,89566.74
15788043,477,Рыбинск,Ж,48,2,129120.64,1,26475.79
15646855,850,Рыбинск,М,35,7,110349.82,1,126355.8
15669636,427,Ярославль,М,29,1,141325.56,1,93839.3
15648183,752,Ярославль,М,49,2,78653.84,1,7698.6
15631766,649,Ярославль,М,47,1,,2,145593.85
15735199,799,Рыбинск,Ж,28,3,142253.65,1,45042.56
15755139,589,Ярославль,Ж,61,1,,1,61108.56
15854498,583,Ростов Великий,Ж,54,6,115988.86,1,57553.98
15761409,839,Рыбинск,Ж,33,10,75592.43,1,62674.42
15767018,540,Ростов Великий,М,44,3,164113.04,2,12120.79
15780917,850,Ярославль,М,31,6,67996.23,2,50129.87
15676384,696,Рыбинск,Ж,51,5,,2,55022.43
15646059,660,Рыбинск,Ж,33,1,,2,117834.91
15626461,682,Ярославль,М,48,1,138778.15,1,168840.23
15631086,744,Ярославль,Ж,43,10,147832.15,1,24234.11
15841134,785,Ярославль,Ж,36,4,135438.4,1,190627.01
15827580,752,Рыбинск,М,48,5,116060.08,1,156618.38
15623420,706,Ярославль,Ж,29,5,112564.62,1,42334.38
15852399,583,Ярославль,Ж,27,1,125406.58,1,110784.42
15682814,660,Ростов Великий,Ж,39,5,135134.99,1,173683.0
15741522,819,Ярославль,Ж,39,9,133102.92,1,27046.46
15612543,673,Ярославль,Ж,34,8,42157.08,1,20598.59
15773566,752,Ярославль,Ж,30,3,,2,104991.28
15847848,578,Ярославль,М,38,7,82259.29,1,8996.97
15675800,438,Ярославль,Ж,36,4,,2,64420.5
15745855,652,Ярославль,М,38,6,,2,145700.22
15773183,629,Ярославль,Ж,49,4,,2,196335.48
15856586,720,Ярославль,М,52,7,,1,14781.12
15754625,668,Ярославль,М,42,3,150461.07,1,108139.23
15707346,459,Ростов Великий,М,48,4,133994.52,1,19287.06
15794446,729,Рыбинск,М,31,8,164870.81,2,9567.39
15735662,498,Ростов Великий,М,25,8,121702.73,1,132210.49
15856477,549,Рыбинск,М,25,6,193858.2,1,21600.11
15741210,601,Ростов Великий,Ж,54,1,131039.97,2,199661.5
15611331,544,Ярославль,М,64,9,113829.45,1,124341.49
15645801,751,Ярославль,Ж,30,6,,2,15766.1
15635673,632,Ростов Великий,Ж,41,3,81877.38,1,33642.21
15742373,694,Рыбинск,М,57,8,116326.07,1,117704.65
15709951,678,Ярославль,М,31,2,,2,58803.28
15831395,695,Ярославль,М,46,4,,2,137537.22
15805954,661,Ярославль,Ж,41,1,,2,131300.68
15688508,661,Ярославль,М,33,9,,2,84174.81
15768247,559,Ярославль,Ж,31,3,127070.73,1,160941.78
15617760,503,Ярославль,М,29,3,,2,143954.99
15683561,695,Рыбинск,М,46,3,122549.64,1,56297.85
15705133,640,Ярославль,Ж,42,5,176099.13,1,8404.73
15619104,624,Ростов Великий,Ж,48,3,122388.38,2,30020.09
15717727,667,Ярославль,М,42,9,,2,58137.42
15763760,642,Ярославль,М,26,0,,1,47472.68
15788357,640,Рыбинск,Ж,32,6,118879.35,2,19131.71
15685130,529,Рыбинск,М,35,5,,2,187288.5
15797341,563,Ярославль,Ж,39,5,,2,17603.81
15649776,593,Рыбинск,Ж,38,4,88736.44,2,67020.03
15757878,739,Ростов Великий,М,45,7,102703.62,1,147802.94
15853714,788,Рыбинск,Ж,70,1,,2,41610.62
15711622,684,Рыбинск,Ж,38,3,,2,44255.65
15823540,482,Ярославль,М,55,5,97318.25,1,78416.14
15656616,591,Рыбинск,М,58,5,128468.69,1,137254.55
15817974,651,Ростов Великий,Ж,41,4,133432.59,1,151303.48
15829641,749,Ростов Великий,Ж,40,8,141782.57,2,86333.63
15790603,583,Ярославль,М,24,9,135125.28,1,89801.9
15643073,661,Рыбинск,М,42,2,178820.91,1,29358.57
15844013,715,Ярославль,Ж,31,2,112212.14,2,181600.72
15622070,769,Ростов Великий,Ж,45,5,126674.81,1,124118.71
15845477,625,Ярославль,Ж,51,7,136294.97,1,38867.46
15763385,641,Ярославль,Ж,36,5,66392.64,1,31106.67
15632229,716,Ростов Великий,М,27,1,122552.34,2,67611.36
15730987,767,Ярославль,М,43,1,76408.85,2,77837.63
15707974,745,Ростов Великий,М,36,8,145071.24,1,6078.46
15783636,589,Ярославль,М,34,6,,2,177896.92
15723804,796,Ярославль,Ж,45,2,109730.22,1,123882.73
15791361,664,Ярославль,М,57,6,,2,15304.08
15770035,445,Рыбинск,М,62,1,64119.38,1,76569.64
15662940,543,Ростов Великий,Ж,57,1,106138.33,2,120657.32
15712252,746,Рыбинск,М,36,2,,2,16436.56
15779270,742,Ростов Великий,М,33,0,181656.51,1,107667.91
15846193,750,Ярославль,Ж,32,5,,2,95611.47
15701834,669,Ярославль,М,30,7,95128.86,1,19799.26
15646172,594,Рыбинск,Ж,49,2,126615.94,2,123214.74
15609028,574,Рыбинск,М,36,1,,2,71709.12
15851357,659,Ростов Великий,М,36,2,76190.48,2,149066.14
15622884,750,Ростов Великий,М,40,5,168286.81,3,20451.99
15818967,626,Ростов Великий,М,35,4,88109.81,1,32825.5
15816545,620,Ярославль,М,42,4,,2,6232.31
15692159,580,Ярославль,Ж,35,8,,2,10357.03
15777622,686,Ярославль,Ж,34,3,123971.51,2,147794.63
15765284,540,Ярославль,М,48,0,148116.48,1,116973.48
15693024,634,Ростов Великий,М,35,6,116269.01,1,129964.94
15672184,632,Рыбинск,М,38,1,120599.21,1,92816.86
15758900,501,Ярославль,Ж,41,3,144260.5,1,172114.67
15850345,650,Рыбинск,Ж,25,3,86605.5,3,16649.31
15621713,786,Ярославль,М,34,9,,2,144517.19
15720105,554,Ростов Великий,Ж,37,4,58629.97,1,182038.6
15846808,701,Рыбинск,Ж,42,5,,2,24210.56
15739595,474,Ярославль,М,45,10,,2,172175.9
15696516,621,Ярославль,Ж,43,5,,1,47578.45
15764394,672,Рыбинск,Ж,56,2,209767.31,2,150694.42
15621497,459,Рыбинск,Ж,42,6,129634.25,2,177683.02
15779615,669,Ярославль,М,23,1,,2,66088.83
15614709,776,Ярославль,Ж,38,2,169824.46,1,169291.7
15669478,694,Ярославль,М,36,3,97530.25,1,117140.41
15715428,787,Ярославль,Ж,42,10,145988.65,2,79510.37
15716306,580,Ярославль,М,37,9,,2,77108.66
15810168,711,Ярославль,Ж,25,7,,3,9679.28
15696974,673,Ярославль,Ж,40,5,137494.28,1,81753.92
15655261,499,Ярославль,Ж,57,1,,1,131372.38
15855486,591,Ярославль,М,24,6,147360.0,1,25310.82
15833493,769,Ярославль,Ж,25,10,,2,187925.75
15766609,657,Рыбинск,М,31,3,125167.02,1,98820.39
15787343,738,Ростов Великий,М,43,9,121152.05,2,64166.7
15655702,545,Ростов Великий,Ж,60,7,128981.07,1,176924.21
15826945,497,Ярославль,М,47,6,,1,90055.08
15837014,816,Рыбинск,М,67,6,151858.98,1,72814.31
15809477,525,Ярославль,М,36,2,114628.4,1,168290.06
15703772,725,Ярославль,М,46,6,,2,161767.38
15748375,692,Ярославль,Ж,28,8,95059.02,2,44420.18
15680150,618,Ярославль,Ж,24,7,128736.39,1,37147.61
15759571,546,Ярославль,М,24,8,156325.38,1,125381.02
15738967,635,Ярославль,М,29,7,105405.97,1,149853.89
15684411,611,Ярославль,Ж,49,2,88915.37,3,161435.02
15713491,650,Ярославль,М,60,8,,2,102925.76
15682795,606,Ярославль,М,40,5,,2,70899.27
15830355,844,Ярославль,М,18,2,160980.03,1,145936.28
15630271,450,Рыбинск,Ж,46,5,177619.71,1,54227.06
15855770,727,Рыбинск,М,38,2,62276.99,1,59280.79
15741575,460,Ростов Великий,М,46,4,127559.97,2,126952.5
15833050,649,Ярославль,М,41,0,,2,130567.02
15676981,758,Ростов Великий,Ж,47,9,95523.16,1,73294.48
15720041,490,Ярославль,Ж,35,7,107749.03,1,3937.37
15704262,815,Ростов Великий,М,37,2,110777.26,2,2383.59
15728733,838,Рыбинск,Ж,39,5,166733.92,2,14279.44
15702837,803,Ярославль,М,31,9,157120.86,2,141300.53
15680715,664,Ростов Великий,Ж,36,2,127160.78,2,78140.75
15858100,736,Рыбинск,Ж,28,2,,2,117431.1
15689835,633,Ярославль,Ж,37,9,156091.97,1,72008.61
